状态,链接,活动id,upid,抽奖时间戳,抽奖时间,一等奖,二等奖,三等奖
0,http://www.bilibili.com/opus/983178878081040400,983178878081040400,1861940979,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/980987637314617352,980987637314617352,15211260,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/976321185430110245,976321185430110245,1572727087,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/968814501706072104,968814501706072104,36081646,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/983972832865157156,983972832865157156,504822817,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/984310992805560320,984310992805560320,13418682,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/971438735258288137,971438735258288137,700085399,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/976974810701627396,976974810701627396,434976151,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/982896002949185556,982896002949185556,429886010,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/967331217531731977,967331217531731977,36081646,1730304000,2024-10-31 00:00:00,无,无,无
0,http://www.bilibili.com/opus/976902728293810180,976902728293810180,429702140,1730304000,2024-10-31 00:00:00,无,无,无
0,https://www.bilibili.com/opus/982908896431570968,982908896431570968,9321359,1730313540,2024-10-31 02:39:00,雷蛇黑寡妇蜘蛛V4无线专业版75%热插拔,零刻mini主机（二选一）,七彩虹橘宝 R16 游戏本
0,https://www.bilibili.com/opus/971326898641567747,971326898641567747,2727049,1730313600,2024-10-31 02:40:00,iPhone16promax或4080s,666元,66元
0,https://www.bilibili.com/opus/982921270227107857,982921270227107857,10215511,1730326500,2024-10-31 06:15:00,5000现金红包,球鞋盲盒随机一个,服饰盲盒随机一个
0,https://t.bilibili.com/971691623195869186,971691623195869186,94071,1730347200,2024-10-31 12:00:00,66元红包,无,
0,https://www.bilibili.com/opus/990627751491796994,990627751491796994,329360018,1730347200,2024-10-31 12:00:00,仿古小屏风加墨境CDK一个,墨境CDK一个,
0,https://www.bilibili.com/opus/982603180655247367,982603180655247367,326499679,1730347260,2024-10-31 12:01:00,哔哩哔哩随机周边一份,无,
0,https://www.bilibili.com/opus/988454631232241665,988454631232241665,3493275608549942,1730363100,2024-10-31 16:25:00,定制非遗通花瓷蝴蝶兰香薰,温斓心选香水×1,鲜花黄油曲奇礼盒×1
0,https://t.bilibili.com/975110545786011649,975110545786011649,415543548,1730365200,2024-10-31 17:00:00,NS Lite一台,无,
0,https://www.bilibili.com/opus/989873894581075972,989873894581075972,1606210274,1730368800,2024-10-31 18:00:00,P5设定集,P5X随机角色立牌,电子京东卡50元
0,https://www.bilibili.com/opus/984024643030482944,984024643030482944,2139961917,1730368800,2024-10-31 18:00:00,仙剑29周年纪念冰箱贴,无,
0,https://www.bilibili.com/opus/983598371844390936,983598371844390936,4591661,1730368800,2024-10-31 18:00:00,虎符先锋唐刀鼠标垫,虎符青髓3鼠标垫,虎符唐刀尺玉鼠标垫
0,https://t.bilibili.com/982923735538335752,982923735538335752,218751342,1730368800,2024-10-31 18:00:00,268黑神话标准版（或268红包）,B站月度大会员,
0,https://www.bilibili.com/opus/982196765046341638,982196765046341638,37755980,1730375040,2024-10-31 19:44:00,FuRyu任意景品手办一支,无,
0,https://www.bilibili.com/opus/990286344568700928,990286344568700928,37090048,1730376000,2024-10-31 20:00:00,B站美食区限定冰箱贴（随机一款）,无,
0,https://t.bilibili.com/971803927783669766,971803927783669766,297991412,1730376000,2024-10-31 20:00:00,RTX 5090 显卡,iPhone 16 Pro Max,Steam版《黑神话悟空》
0,https://www.bilibili.com/opus/986686371685990418,986686371685990418,478822905,1730376000,2024-10-31 20:00:00,华夫格四件套,枕头一对,深睡眼罩
0,https://www.bilibili.com/opus/986941806317928456,986941806317928456,8372353,1730376000,2024-10-31 20:00:00,iQOO Z9 Turbo+,无,
0,https://www.bilibili.com/opus/982112850013061127,982112850013061127,269923679,1730376000,2024-10-31 20:00:00,2000元京东卡,无,
0,https://t.bilibili.com/988324171577556995,988324171577556995,37755980,1730377920,2024-10-31 20:32:00,FuRyu任意景品手办一只,无,
0,https://www.bilibili.com/opus/990005904704274437,990005904704274437,202653692,1730378700,2024-10-31 20:45:00,钢铁侠音响,无,
0,https://www.bilibili.com/opus/987799232089948166,987799232089948166,271176426,1730383200,2024-10-31 22:00:00,球鞋一双,无,
0,https://www.bilibili.com/opus/971029686899441672,971029686899441672,3494361113299785,1730386800,2024-10-31 23:00:00,Redmi Turbo 3手机,50元京东E卡电子卡,
0,https://t.bilibili.com/983004691368509544,983004691368509544,351085345,1730390280,2024-10-31 23:58:00,苏妈签名版AMD 锐龙 7 9700X,Xikii FF04 Ultra 整机,ROG 龙鳞 ACE Mini 电竞鼠标
0,https://www.bilibili.com/opus/983225298095964184,983225298095964184,2072717192,1730390340,2024-10-31 23:59:00,100元红包,万拓普双子座个性装扮,
0,https://www.bilibili.com/opus/990008846749532166,990008846749532166,8076065,1730390340,2024-10-31 23:59:00,智能手表,开源掌机,拳皇终极历史书籍
0,https://t.bilibili.com/982821184627277879,982821184627277879,43831821,1730390340,2024-10-31 23:59:00,西伯利亚S21GSPRO升级版电竞耳机,北通鲲鹏20游戏手柄,西伯利亚羽DM02降噪蓝牙耳机
0,http://www.bilibili.com/opus/991380457439363095,991380457439363095,1880049807,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986676549139824646,986676549139824646,1059786536,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986269811439829044,986269811439829044,432230783,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/970190476034441222,970190476034441222,480530139,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/977253330731401237,977253330731401237,1980678022,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986197677466189842,986197677466189842,20653637,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988841489622630437,988841489622630437,96646652,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/968798189405601811,968798189405601811,3850213,1730390400,2024-11-1 00:00:00,无,无,无
0,https://www.bilibili.com/opus/972493201340366855,972493201340366855,12145493,1730390400,2024-11-01 00:00:00,黑神话悟空标准版1份,万丽4070super黑神话联名显卡1张,iphone16标准版1部
0,http://www.bilibili.com/opus/979862020875616276,979862020875616276,1988649931,1730390400,2024-11-1 00:00:00,无,无,无
0,https://www.bilibili.com/opus/985201099020435461,985201099020435461,50111839,1730390400,2024-11-01 00:00:00,臻藏皮可折现446元,典藏皮可折现168元,
0,http://www.bilibili.com/opus/985880539201273862,985880539201273862,198427927,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989512198201016328,989512198201016328,521950960,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988833758724489234,988833758724489234,39668304,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979912628448002119,979912628448002119,1576335154,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985229394255544353,985229394255544353,293985384,1730390400,2024-11-1 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987814303154307075,987814303154307075,436170053,1730390400,2024-11-1 00:00:00,无,无,无
0,https://www.bilibili.com/opus/983009295554576387,983009295554576387,178690106,1730390400,2024-11-01 00:00:00,机械革命蛟龙Pro16 ,一加ACE3V 12+256,88元红包
0,https://www.bilibili.com/opus/982829083022852098,982829083022852098,133901828,1730398920,2024-11-01 02:22:00,rtx4060,rtx4060,rtx4060
0,https://www.bilibili.com/opus/983657204281245715,983657204281245715,14272337,1730401200,2024-11-01 03:00:00,天秤座冰箱贴,233元红包,
0,https://www.bilibili.com/opus/989599175545978944,989599175545978944,1746158065,1730415600,2024-11-01 07:00:00,200元京东卡,100元京东卡,新月同行角色立牌（随机款）
0,https://www.bilibili.com/opus/990231579427078166,990231579427078166,521325931,1730419200,2024-11-01 08:00:00,随机器者立牌,无,
0,https://www.bilibili.com/opus/990285000228208658,990285000228208658,282875499,1730433600,2024-11-01 12:00:00,初代衣娅钥匙扣,绝版衣娅纪念吧唧,舞台衣娅竖插手机壁纸
0,https://t.bilibili.com/986719352769216513,986719352769216513,22114319,1730433600,2024-11-01 12:00:00,魔女の魔法杯,内存条（附加一些小礼品）,6款同人立牌周边，每款2份，随机发货
0,https://www.bilibili.com/opus/983267496363556881,983267496363556881,502925577,1730455200,2024-11-01 18:00:00,iPhone 16ProMax 512G,索尼PlayStation 5 Slim,Ray-Ban Meta 智能眼镜
0,https://www.bilibili.com/opus/988465158176112645,988465158176112645,2139961917,1730455200,2024-11-01 18:00:00,喵忆如摆件,仙剑29周年纪念冰箱贴,
0,https://www.bilibili.com/opus/989986010362282008,989986010362282008,67141,1730460540,2024-11-01 19:29:00,任天堂switch oled,无,
0,https://www.bilibili.com/opus/991506291364986882,991506291364986882,51588985,1730464200,2024-11-01 20:30:00,红包168,无,
0,http://www.bilibili.com/opus/983932451530211369,983932451530211369,50329118,1730476800,2024-11-2 00:00:00,无,无,无
0,http://www.bilibili.com/opus/956836009715171360,956836009715171360,472727109,1730476800,2024-11-2 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987374172028010536,987374172028010536,699204462,1730476800,2024-11-2 00:00:00,无,无,无
0,http://www.bilibili.com/opus/972574792779563059,972574792779563059,8047632,1730476800,2024-11-2 00:00:00,无,无,无
0,https://www.bilibili.com/opus/988857112623841281,988857112623841281,324884920,1730476800,2024-11-02 00:00:00,B站年费大会员,50红包,
0,http://www.bilibili.com/opus/990712542749786134,990712542749786134,401315430,1730476800,2024-11-2 00:00:00,无,无,无
0,https://www.bilibili.com/opus/989498638984020033,989498638984020033,267637532,1730548800,2024-11-02 20:00:00,毛绒抱枕（随机款）,无,
0,https://www.bilibili.com/opus/990412204307120148,990412204307120148,204408558,1730559540,2024-11-02 22:59:00,488超级预购,328标准预购,大会员
0,http://www.bilibili.com/opus/984017382392463363,984017382392463363,1631015691,1730563200,2024-11-3 00:00:00,无,无,无
0,http://www.bilibili.com/opus/984404936587477017,984404936587477017,1631015691,1730563200,2024-11-3 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986255620867883032,986255620867883032,1425239276,1730563200,2024-11-3 00:00:00,无,无,无
0,http://www.bilibili.com/opus/974045033093136393,974045033093136393,32708543,1730563200,2024-11-3 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986259507760857095,986259507760857095,20431632,1730563200,2024-11-3 00:00:00,无,无,无
0,https://t.bilibili.com/979931539220463625,979931539220463625,15681470,1730624040,2024-11-03 16:54:00,黑神话悟空cdk,b站年度大会员,60元🧧
0,http://www.bilibili.com/opus/991038359009755136,991038359009755136,421669645,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990614467161096232,990614467161096232,588950381,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990585166898397189,990585166898397189,543816944,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990683478694559747,990683478694559747,1213732126,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989083543275569160,989083543275569160,1741810867,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/984720898031353896,984720898031353896,1631015691,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/984377083749728265,984377083749728265,3546576033155377,1730649600,2024-11-4 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988724960982728706,988724960982728706,1771385364,1730736000,2024-11-05 00:00:00,无,无,无
0,http://www.bilibili.com/opus/984664204454658056,984664204454658056,432158620,1730736000,2024-11-5 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989526088082259968,989526088082259968,622557681,1730736000,2024-11-5 00:00:00,无,无,无
0,https://www.bilibili.com/opus/990720033198964742,990720033198964742,49631892,1730750040,2024-11-05 03:54:00,188元红包,明日方舟抱枕,月度大会员
0,https://www.bilibili.com/opus/982915304518582295,982915304518582295,591977818,1730775600,2024-11-05 11:00:00,iQOO Z9 Turbo+,Redmi Note 14 Pro+,魅族 Lucky 08
0,https://t.bilibili.com/988355133968482307,988355133968482307,2139961917,1730800800,2024-11-05 18:00:00,纯金瓜子,无,
0,https://t.bilibili.com/973677422588198918,973677422588198918,36081646,1730810400,2024-11-05 20:40:00,系列全套周边,无,
0,http://www.bilibili.com/opus/979224415797510169,979224415797510169,649869035,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/975400073827450902,975400073827450902,491461718,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979113120291094564,979113120291094564,387783803,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/958049290702290949,958049290702290949,647409444,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987985416782086144,987985416782086144,1930420310,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/978862779519729680,978862779519729680,491461718,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979215138653470737,979215138653470737,1519841129,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988135365052203011,988135365052203011,429717985,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985093529393954857,985093529393954857,502893941,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979210646113484839,979210646113484839,32708543,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979211256007229447,979211256007229447,1906321425,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979214524704882706,979214524704882706,394205865,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979183351618338852,979183351618338852,477322873,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/979105574014681090,979105574014681090,26366366,1730822400,2024-11-6 00:00:00,无,无,无
0,http://www.bilibili.com/opus/975808731384119300,975808731384119300,491461719,1730822400,2024-11-6 00:00:00,无,无,无
0,https://www.bilibili.com/opus/989213345776140336,989213345776140336,2139961917,1730887200,2024-11-06 18:00:00,疯狂星期四V仙友50,无,
0,https://t.bilibili.com/973530208303841287,973530208303841287,22863497,1730894400,2024-11-06 20:00:00,鳂（出荷后发货）,无,
0,http://www.bilibili.com/opus/973998179325313032,973998179325313032,32708543,1730908800,2024-11-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985787767908728841,985787767908728841,1631015691,1730908800,2024-11-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/981746798547697688,981746798547697688,491461719,1730908800,2024-11-7 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989568135840399395,989568135840399395,698926571,1730995200,2024-11-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986529938275303442,986529938275303442,3461576495466533,1730995200,2024-11-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/980335850236674065,980335850236674065,2071691173,1730995200,2024-11-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985756844160974851,985756844160974851,1464627422,1730995200,2024-11-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986205238724657207,986205238724657207,1631015691,1730995200,2024-11-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985758905742131220,985758905742131220,473965081,1730995200,2024-11-8 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986499014469877782,986499014469877782,3493277416294679,1730995200,2024-11-8 00:00:00,无,无,无
0,https://www.bilibili.com/opus/989483224323325988,989483224323325988,1746158065,1731020400,2024-11-08 07:00:00,650礼金,新月同行周边礼包,新月同行角色立牌（龙井款）
0,https://www.bilibili.com/opus/985858482401968151,985858482401968151,17138783,1731034800,2024-11-08 11:00:00,888元现金,无,
0,https://www.bilibili.com/opus/989261080019599361,989261080019599361,32708657,1731060000,2024-11-08 18:00:00,足太中国生日会门票,无,
0,http://www.bilibili.com/opus/988107050244374532,988107050244374532,6731340,1731081600,2024-11-9 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986537669169250307,986537669169250307,1631015691,1731081600,2024-11-9 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986239768096407570,986239768096407570,3494373702503336,1731081600,2024-11-9 00:00:00,无,无,无
0,https://www.bilibili.com/opus/985825866420322308,985825866420322308,1863894913,1731132000,2024-11-09 14:00:00,500元京东卡,中国黄金 财神小金片手机贴,“请你喝杯茶”66元喜卡
0,https://www.bilibili.com/opus/978837224463269926,978837224463269926,37090048,1731146400,2024-11-09 18:00:00,英菲克A11无线蓝牙三模鼠标,无,
0,http://www.bilibili.com/opus/975420350376443913,975420350376443913,17241,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990689188903911429,990689188903911429,373471445,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/980341347774889985,980341347774889985,321173469,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/977692126109237257,977692126109237257,357061011,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987373583641608226,987373583641608226,1576770770,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988833758731829256,988833758731829256,23876661,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988832261917900800,988832261917900800,3493144272309101,1731168000,2024-11-10 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988752689054613509,988752689054613509,32708626,1731168000,2024-11-10 00:00:00,无,无,无
0,https://www.bilibili.com/opus/967032137731538968,967032137731538968,497525820,1731174720,2024-11-10 01:52:00,价值8699元4080super显卡一张,黑神话悟空豪华版一个,狗屁王鼠标一个
0,https://www.bilibili.com/opus/983932808050245635,983932808050245635,1197454103,1731189600,2024-11-10 06:00:00,*封面演绎*角色衣着双层立牌随机款,*今夜星光灿烂*CG明信片套组,
0,https://www.bilibili.com/opus/985045793003012101,985045793003012101,1197454103,1731189600,2024-11-10 06:00:00,1999角色亚克力摇摇乐,无,
0,https://www.bilibili.com/opus/984675253266415622,984675253266415622,1197454103,1731189600,2024-11-10 06:00:00,*湖中落影*系列立牌（随机款）,*棒棒人生*苦目棒棒糖,
0,https://t.bilibili.com/986923290666729496,986923290666729496,81796729,1731208200,2024-11-10 11:10:00,100元红包,谋诸葛亮号,
0,https://www.bilibili.com/opus/986250402430189571,986250402430189571,1888510872,1731232080,2024-11-10 17:48:00,盛色OF27Q显示器,盛色G72 PLUS显示器,AMD R5 5600主机
0,http://www.bilibili.com/opus/979196721843142657,979196721843142657,107517148,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987323375505375250,987323375505375250,1695604703,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988846864831873079,988846864831873079,367225934,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988085929764716561,988085929764716561,37896119,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988841019383480336,988841019383480336,1465254680,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/983748343514529814,983748343514529814,15778724,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985620790317678626,985620790317678626,21669684,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989135267590832134,989135267590832134,1197454103,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989237380382720025,989237380382720025,1521701206,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989954745148899400,989954745148899400,1930420310,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990685591828955159,990685591828955159,2823869,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/986651195925856263,986651195925856263,1536750746,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990325613433716755,990325613433716755,455417154,1731254400,2024-11-11 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989628007711768581,989628007711768581,43272050,1731254400,2024-11-11 00:00:00,无,无,无
0,https://www.bilibili.com/opus/990710850548400128,990710850548400128,490494088,1731294660,2024-11-11 11:11:00,购物津贴111.1元,无,
0,https://t.bilibili.com/986701532921593865,986701532921593865,166788439,1731294660,2024-11-11 11:11:00,5000元现金红包,500元现金红包,50元现金红包
0,https://www.bilibili.com/opus/972908056524357699,972908056524357699,299732210,1731297600,2024-11-11 12:00:00,价值23333的电脑主机,月度大会员,
0,https://www.bilibili.com/opus/987293675755143176,987293675755143176,285571498,1731297600,2024-11-11 12:00:00,一人500元,一人222元,
0,https://www.bilibili.com/opus/987613534880792593,987613534880792593,1436758643,1731308400,2024-11-11 15:00:00,白夜极光插画特别纪念册,无,
0,https://www.bilibili.com/opus/987635731506659360,987635731506659360,1436758643,1731308400,2024-11-11 15:00:00,白夜极光光灵色纸（款式随机）,无,
0,https://www.bilibili.com/opus/987791239151616008,987791239151616008,108766164,1731326400,2024-11-11 20:00:00,双11购物基金1111元,SKG眼部按摩仪 或 88VIP全能卡,购物袋 或 计算器
0,http://www.bilibili.com/opus/987272108630343721,987272108630343721,3461576495466533,1731340800,2024-11-12 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989509509551489033,989509509551489033,396808737,1731340800,2024-11-12 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988099319311630339,988099319311630339,1436758643,1731340800,2024-11-12 00:00:00,无,无,无
0,https://www.bilibili.com/opus/988009294616068099,988009294616068099,1436758643,1731394800,2024-11-12 15:00:00,光灵特别纪念PVC海报（款式随机）,无,
0,http://www.bilibili.com/opus/987720503213948950,987720503213948950,2038413965,1731427200,2024-11-13 00:00:00,无,无,无
0,https://www.bilibili.com/opus/977045888118554640,977045888118554640,1575718735,1731438000,2024-11-13 03:00:00,iP16p/Mba13/M70p三选一,大礼包（手环+水壶+充电器）,15周年庆礼盒+充电宝
0,https://www.bilibili.com/opus/965994013841686531,965994013841686531,693447092,1731513540,2024-11-13 23:59:00,iPhone 16 Pro,无,
0,http://www.bilibili.com/opus/988431904394969097,988431904394969097,1631015691,1731513600,2024-11-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987993426883510272,987993426883510272,1631015691,1731513600,2024-11-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988530993598038034,988530993598038034,1631015691,1731513600,2024-11-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988053773348765701,988053773348765701,436170053,1731513600,2024-11-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/987692394778460162,987692394778460162,392143408,1731513600,2024-11-14 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989096610727198724,989096610727198724,37896119,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988539297922547734,988539297922547734,700845578,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990952807528923145,990952807528923145,3546740875594396,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990364485025792017,990364485025792017,1902330279,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988498701868597249,988498701868597249,226257459,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/989212607059591171,989212607059591171,1930420310,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988837624200298504,988837624200298504,1930420310,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988416287917998085,988416287917998085,410857229,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988474637167886390,988474637167886390,620617977,1731600000,2024-11-15 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990576933440847879,990576933440847879,1266247416,1731600000,2024-11-15 00:00:00,无,无,无
0,https://www.bilibili.com/opus/988385366286270498,988385366286270498,178778949,1731643200,2024-11-15 12:00:00,金克丝手办,无,
0,https://www.bilibili.com/opus/977006868329136153,977006868329136153,326499679,1731645000,2024-11-15 12:30:00,哔哩哔哩漫画随机周边一份,无,
0,https://t.bilibili.com/988513738522886146,988513738522886146,434334701,1731668400,2024-11-15 19:00:00,773元现金,七海的随机周边一份,
0,https://www.bilibili.com/opus/980728453224464448,980728453224464448,36081646,1731674700,2024-11-15 20:45:00,洛天依八音盒,无,
0,https://www.bilibili.com/opus/988478167629955075,988478167629955075,3493265644980448,1731675600,2024-11-15 21:00:00,【蔚蓝档案动画蓝光礼盒】1套,无,
0,https://www.bilibili.com/opus/989143999249907747,989143999249907747,31748830,1731756600,2024-11-16 19:30:00,4070TI SUPER金属大师OC显卡,移动固态硬盘PSD01,凤鸣天音黑龙标准版耳机
0,https://t.bilibili.com/989083517487939602,989083517487939602,534970347,1731859140,2024-11-17 23:59:00,T-Model 1/72 中东小兵人模型,无,
0,http://www.bilibili.com/opus/988467249832525831,988467249832525831,395167076,1731859200,2024-11-18 00:00:00,无,无,无
0,https://www.bilibili.com/opus/967555595252006934,967555595252006934,17202395,1731890940,2024-11-18 08:49:00,奖品,无,
0,https://www.bilibili.com/opus/989235791300395033,989235791300395033,521568502,1731898800,2024-11-18 11:00:00,宝华韦健PI7 S2真无线降噪耳机,城市漫游行李箱24寸（萤岩黄/海云蓝）,咖咖随行杯
0,https://t.bilibili.com/989560898820505603,989560898820505603,371846699,1731899880,2024-11-18 11:18:00,七彩虹4090/宇树机器狗Go2,华硕4070/小米14Pro/Quest,EMO机器人/PS5/SteamDeck
0,https://www.bilibili.com/opus/989930300390768664,989930300390768664,326246517,1731949860,2024-11-19 01:11:00,尔克芷境2代专业竞速碳板跑鞋,无,
0,https://www.bilibili.com/opus/982984479233540097,982984479233540097,13204325,1731992400,2024-11-19 13:00:00,10000 元现金红包,2500 元现金红包,200 元现金红包
0,http://www.bilibili.com/opus/981829526074949655,981829526074949655,3546579550079690,1732032000,2024-11-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/988528386536112144,988528386536112144,232472043,1732032000,2024-11-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985464629623783449,985464629623783449,623285063,1732032000,2024-11-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/985039075656335395,985039075656335395,3493265269590447,1732032000,2024-11-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990417482779983872,990417482779983872,1797328835,1732032000,2024-11-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990712104684093477,990712104684093477,397339091,1732032000,2024-11-20 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990271050164994072,990271050164994072,47994846,1732032000,2024-11-20 00:00:00,无,无,无
0,https://t.bilibili.com/988775460953391120,988775460953391120,39180492,1732046400,2024-11-20 04:00:00,玩家国度ROG神秘礼盒,外置显卡PCIe扩展底座,电脑显示器增高架
0,https://www.bilibili.com/opus/990654294433726470,990654294433726470,1256480893,1732084980,2024-11-20 14:43:00,Bose QuietComfort 45,小米（MI）手环8Pro 或 XBOX ,B站年度大会员
0,https://t.bilibili.com/989552051215138825,989552051215138825,8618005,1732087500,2024-11-20 15:25:00,648元人民币红包,无,
0,http://www.bilibili.com/opus/987271668355301393,987271668355301393,586631367,1732118400,2024-11-21 00:00:00,无,无,无
0,http://www.bilibili.com/opus/990604202229104646,990604202229104646,7005369,1732118400,2024-11-21 00:00:00,无,无,无
